filepath,line_no,symbol,preview
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,248,inline,Test linting with empty log entries
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,258,inline,Test linting with error entries (should ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,269,inline,Test linting with entries that have no r...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,280,inline,Test linting with JSON parse errors
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,294,inline,Test linting with schema validation erro...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,316,inline,Test linting with perfect responses
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,341,inline,Test linting with mixed results
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,366,inline,Test that REQUIRED_FIELDS constant is pr...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,374,inline,Test that valid value constants are prop...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,1,module, Tests for core.prompt_logger module 
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,17,TestPromptLogger,Test PromptLogger class
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,20,TestPromptLogger.test_ensure_log_directory,Test that log directory is created
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,32,TestPromptLogger.test_get_current_log_file,Test log file path generation
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,55,TestLogCall,Test log_call context manager
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,58,TestLogCall.test_basic_logging,Test basic request/response logging
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,97,TestLogCall.test_logging_with_error,Test logging when an error occurs
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,124,TestLogCall.test_logging_with_exception,Test logging when an exception is raised
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,149,TestLogCall.test_custom_task_id,Test using custom task ID
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,167,TestLogCall.test_auto_generated_task_id,Test auto-generated task ID
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,186,TestLogCall.test_no_logging_without_request,Test that nothing is logged if request i...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_logger.py,201,TestLogCall.test_multiple_calls_same_file,Test multiple calls append to same file
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,1,module, Test RAG cache functionality 
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,20,TestRAGCache,Test RAG cache functionality
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,23,TestRAGCache.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,28,TestRAGCache.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,33,TestRAGCache.test_cache_hit,Test cache hit scenario
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,57,TestRAGCache.test_cache_miss_and_generation,Test cache miss and content generation
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,94,TestRAGCache.test_search_failure,Test handling of search failures
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,113,TestRAGCache.test_clear_cache,Test cache clearing functionality
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,144,TestRAGCache.test_summarization_no_api_key,Test summarization when no API key is av...
/Users/hiraku/projects/vpm-ariade/tests/test_rag_cache.py,156,TestRAGCache.test_summarization_success,Test successful summarization
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,1,module, Tests for scripts.summarize_logs module...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,23,TestLoadRecentLogs,Test load_recent_logs function
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,26,TestLoadRecentLogs.test_load_logs_within_time_range,Test loading logs within specified time ...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,74,TestLoadRecentLogs.test_load_logs_from_multiple_files,Test loading logs from multiple log file...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,110,TestLoadRecentLogs.test_empty_log_directory,Test loading from non-existent log direc...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,116,TestSummarizeByKind,Test summarize_by_kind function
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,119,TestSummarizeByKind.test_basic_summarization,Test basic summarization by request kind
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,181,TestSummarizeByKind.test_sample_extraction,Test extraction of sample prompts
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,210,TestSummarizeByKind.test_max_samples_per_kind,Test that only 3 samples are kept per ki...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,237,TestGenerateHtmlReport,Test generate_html_report function
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,240,TestGenerateHtmlReport.test_html_generation,Test basic HTML report generation
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,280,TestGenerateHtmlReport.test_empty_summary,Test HTML generation with empty summary
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs.py,288,TestGenerateHtmlReport.test_multiple_kinds,Test HTML generation with multiple reque...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,1,module, Tests for scripts.summarize_logs warnin...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,19,TestSummarizeLogsWarning,Test summarize_logs warning functionalit...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,22,TestSummarizeLogsWarning.create_mock_log_entry,Create a mock log entry for testing
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,37,TestSummarizeLogsWarning.test_warning_flag_under_threshold,Test that warnings are not added for ent...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,52,TestSummarizeLogsWarning.test_warning_flag_over_threshold,Test that warnings are added for entries...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,67,TestSummarizeLogsWarning.test_warning_flag_exactly_threshold,Test behavior at exactly 1000 prompt tok...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,79,TestSummarizeLogsWarning.test_warning_flag_just_over_threshold,Test behavior just over 1000 prompt toke...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,91,TestSummarizeLogsWarning.test_mixed_entries_warnings,Test mixed entries with some over and so...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,109,TestSummarizeLogsWarning.test_html_generation_includes_warnings,Test that HTML generation properly inclu...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,130,TestSummarizeLogsWarning.test_warning_css_class_exists,Test that warning CSS class is defined i...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,142,TestSummarizeLogsWarning.test_multiple_request_kinds_warnings,Test warnings across different request k...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,181,TestSummarizeLogsWarning.test_error_entries_no_warning_interference,Test that error entries don't interfere ...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,199,TestSummarizeLogsWarning.test_zero_token_entries,Test handling of entries with zero token...
/Users/hiraku/projects/vpm-ariade/tests/test_summarize_logs_warning.py,213,TestSummarizeLogsWarning.test_warning_threshold_documentation,Test that warning threshold is properly ...
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,1,module, Test task addition functionality 
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,20,TestTaskAddition,Test task addition functionality
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,23,TestTaskAddition.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,31,TestTaskAddition.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,39,TestTaskAddition.test_add_task_basic,Test basic task addition
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,63,TestTaskAddition.test_add_task_unique_id,Test that task IDs are unique and sequen...
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,88,TestTaskAddition.test_add_task_with_owner,Test adding task with specified owner
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,100,TestTaskAddition.test_add_task_nonexistent_project,Test adding task to nonexistent project ...
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,105,TestTaskAddition.test_add_task_to_project_without_tasks_field,Test adding task to project that doesn't...
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,128,TestTaskAddition.test_chat_add_task_flow,Test simulated chat flow for adding task...
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,155,TestTaskAddition.test_chat_add_multiple_tasks,Test adding multiple tasks via chat comm...
/Users/hiraku/projects/vpm-ariade/tests/test_task_addition.py,186,TestTaskAddition.test_task_timestamp_update,Test that adding tasks updates project t...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,1,module, Tests for timezone handling in log proc...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,17,TestTimezoneHandling,Test timezone-aware datetime handling
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,20,TestTimezoneHandling.test_utc_timestamp_parsing,Test that UTC timestamps are properly pa...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,31,TestTimezoneHandling.test_summarize_logs_timezone_compatibility,Test that summarize_logs handles timezon...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,59,TestTimezoneHandling.test_linter_timezone_compatibility,Test that prompt linter handles timezone...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,86,TestTimezoneHandling.test_cutoff_time_is_timezone_aware,Test that cutoff times are timezone-awar...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,104,TestTimezoneHandling.test_mixed_timestamp_formats,Test handling of different timestamp for...
/Users/hiraku/projects/vpm-ariade/tests/test_timezone_fix.py,135,TestTimezoneHandling.test_old_entries_filtered_correctly,Test that old entries are correctly filt...
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,1,module, Test two-layer conversation flow 
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,19,TestTwoLayerFlow,Test two-layer conversation flow
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,22,TestTwoLayerFlow.test_missing_keys_detection,Test detection of missing charter keys
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,37,TestTwoLayerFlow.test_partial_charter_analysis,Test analysis with partially filled char...
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,54,TestTwoLayerFlow.test_complete_charter_detection,Test detection when charter is complete
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,82,TestTwoLayerFlow.test_fallback_when_no_api_key,Test fallback behavior when OpenAI API k...
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,97,TestTwoLayerFlow.test_gpt_controller_call,Test that GPT controller is called corre...
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,131,TestTwoLayerFlow.test_api_error_fallback,Test fallback when API call fails
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,149,TestTwoLayerFlow.test_key_mapping_completeness,Test that all expected keys have Japanes...
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,162,TestTwoLayerFlow.test_scope_key_handling,Test handling of nested scope keys
/Users/hiraku/projects/vpm-ariade/tests/test_two_layer_flow.py,184,TestTwoLayerFlow.test_constraints_key_handling,Test handling of nested constraints keys
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,1,module, Test cases for Project Update Spec v1.0...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,24,temp_projects_dir,Create a temporary directory for test pr...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,31,test_project,Create a test project for updates
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,43,TestPropertyPatch,Test cases for generic property patch fu...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,46,TestPropertyPatch.test_t01_valid_keys_only_update,T-01: Valid keys only update - should su...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,83,TestPropertyPatch.test_t02_invalid_keys_schema_validation,T-02: Invalid keys should trigger schema...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,114,TestPropertyPatch.test_t03_mixed_valid_invalid_keys,T-03: Mixed valid and invalid keys - app...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,146,TestPropertyPatch.test_project_not_found,Test handling of non-existent project
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,158,TestPropertyPatch.test_empty_properties,Test handling of empty properties dictio...
/Users/hiraku/projects/vpm-ariade/tests/test_update_project_patch.py,168,TestPropertyPatch.test_multiple_updates_preserve_data,Test that multiple updates preserve exis...
/Users/hiraku/projects/vpm-ariade/utils/render_minutes.py,6,inline, ### {{ day }}  **Themes**   {% for t in...
/Users/hiraku/projects/vpm-ariade/version.py,2,module, Version Management for Kai VPM アプリケーション...
/Users/hiraku/projects/vpm-ariade/version.py,12,get_version_info,バージョン情報を取得
